OBJECTID,SRA (at original adoption/recommendation),SRA (SRA22_2),FHSZ,FHSZ_Description,FHSZ_7Class,Shape__Area,Shape__Length
20830,LRA,LRA,3,Very High,Recommended LRA Very High,2.35386276245117,394.522912796399
20831,LRA,LRA,3,Very High,Recommended LRA Very High,19138.5975799561,1008.77648340562
20832,LRA,LRA,3,Very High,Recommended LRA Very High,5.53123474121094,728.120554869462
20833,LRA,LRA,3,Very High,Recommended LRA Very High,34.1190376281738,1798.2143931886
20834,LRA,LRA,3,Very High,Recommended LRA Very High,12.0697937011719,673.257194379464
20835,LRA,LRA,3,Very High,Recommended LRA Very High,46.0129623413086,2118.65522171306
20836,LRA,LRA,3,Very High,Recommended LRA Very High,16.9902687072754,1457.55341916042
20837,LRA,LRA,3,Very High,Recommended LRA Very High,553.538909912109,119.208338053107
20838,LRA,LRA,3,Very High,Recommended LRA Very High,188106.03036499,3665.217679074
20839,LRA,LRA,3,Very High,Recommended LRA Very High,454687.456874847,3602.02598722324
20840,LRA,LRA,3,Very High,Recommended LRA Very High,105774.710784912,1764.37124816191
20841,LRA,LRA,3,Very High,Recommended LRA Very High,1.85649108886719,174.414507321166
20842,LRA,LRA,3,Very High,Recommended LRA Very High,135417.347984314,1938.90390250809
20843,LRA,LRA,3,Very High,Recommended LRA Very High,789110.186988831,6878.61983575668
20844,LRA,LRA,3,Very High,Recommended LRA Very High,42849.6282653809,1231.99351044325
20845,LRA,LRA,3,Very High,Recommended LRA Very High,322795.143600464,4514.56114333877
20846,LRA,LRA,3,Very High,Recommended LRA Very High,1019592.06255722,6648.8209122265
20847,LRA,LRA,3,Very High,Recommended LRA Very High,307249973.672642,253905.563943838
20848,LRA,LRA,3,Very High,Recommended LRA Very High,140031.940055847,7796.70652467929
20849,LRA,LRA,3,Very High,Recommended LRA Very High,15718.7223129272,638.559329265142
20850,LRA,LRA,3,Very High,Recommended LRA Very High,64902.6513023376,1833.49544813215
20851,LRA,LRA,3,Very High,Recommended LRA Very High,17972145.3400993,31485.8206330973
20852,LRA,LRA,3,Very High,Recommended LRA Very High,27918.6398696899,1483.07121415914
20853,LRA,LRA,3,Very High,Recommended LRA Very High,1225733.92765045,8895.46215760702
20854,LRA,LRA,3,Very High,Recommended LRA Very High,22936646.0504303,56640.4699659287
20855,LRA,LRA,3,Very High,Recommended LRA Very High,207852.194465637,2330.6161100248
20856,LRA,LRA,3,Very High,Recommended LRA Very High,141814.831512451,1995.34846935319
20857,LRA,LRA,3,Very High,Recommended LRA Very High,323481.443618774,2799.35975602243
20858,LRA,LRA,3,Very High,Recommended LRA Very High,2795305.90354538,15755.255509064
20859,LRA,LRA,3,Very High,Recommended LRA Very High,4905428.21204376,19035.0087645971
20860,LRA,LRA,3,Very High,Recommended LRA Very High,15662615.6277618,44833.5443958221
20861,LRA,LRA,3,Very High,Recommended LRA Very High,10637.928352356,401.787638997053
20862,LRA,LRA,3,Very High,Recommended LRA Very High,2179371.05975342,14122.4445644522
20863,LRA,LRA,3,Very High,Recommended LRA Very High,1168624.15573883,8178.47479122099
20864,LRA,LRA,3,Very High,Recommended LRA Very High,8970468.24868774,35453.5714161339
20865,LRA,LRA,3,Very High,Recommended LRA Very High,87434.7679748535,2296.10662895359
20866,LRA,LRA,3,Very High,Recommended LRA Very High,2595989.52516174,9744.90622781883
20867,LRA,LRA,3,Very High,Recommended LRA Very High,116069245.695351,325230.473482565
20868,LRA,LRA,3,Very High,Recommended LRA Very High,818946.728637695,8497.45424122242
20869,LRA,LRA,3,Very High,Recommended LRA Very High,264260.538879395,3172.10718832608
20870,LRA,LRA,3,Very High,Recommended LRA Very High,2058360.60002899,11848.2665850387
20871,LRA,LRA,3,Very High,Recommended LRA Very High,1247718.97644043,8250.11446948825
20872,LRA,LRA,3,Very High,Recommended LRA Very High,612729.596984863,7214.87772127137
20873,LRA,LRA,3,Very High,Recommended LRA Very High,551832.281253815,7053.36843277138
20874,LRA,LRA,3,Very High,Recommended LRA Very High,34129.0659332275,1094.63089678395
20875,LRA,LRA,3,Very High,Recommended LRA Very High,66938.2225990295,1658.30479634939
20876,LRA,LRA,3,Very High,Recommended LRA Very High,136091.794204712,3095.38782143009
20877,LRA,LRA,3,Very High,Recommended LRA Very High,27732440.6741409,56507.5915172909
20878,LRA,LRA,3,Very High,Recommended LRA Very High,1076559.81295013,10412.4768402958
20879,LRA,LRA,3,Very High,Recommended LRA Very High,308125.904411316,2835.14556684502
20880,LRA,LRA,3,Very High,Recommended LRA Very High,24111.4449043274,1141.57555802229
20881,LRA,LRA,3,Very High,Recommended LRA Very High,72251.6593170166,2106.70904788936
20882,LRA,LRA,3,Very High,Recommended LRA Very High,367912.833583832,5096.43870286523
20883,LRA,LRA,3,Very High,Recommended LRA Very High,175447.49288559,3561.56035421007
20884,LRA,LRA,3,Very High,Recommended LRA Very High,84794.6419677734,2128.56645165793
20885,LRA,LRA,3,Very High,Recommended LRA Very High,91882.3626861572,3233.98406005653
20886,LRA,LRA,3,Very High,Recommended LRA Very High,69837.6602363586,3427.03753644343
20887,LRA,LRA,3,Very High,Recommended LRA Very High,47930.8197593689,1496.2983930467
20888,LRA,LRA,3,Very High,Recommended LRA Very High,6.06448364257813,308.681637857152
20889,LRA,LRA,3,Very High,Recommended LRA Very High,1172.51499938965,127.707276104045
20890,LRA,LRA,3,Very High,Recommended LRA Very High,13818194.0691452,42728.3250839946
20891,LRA,LRA,3,Very High,Recommended LRA Very High,161689.549144745,3502.16130580227
20892,LRA,LRA,3,Very High,Recommended LRA Very High,36963.7966918945,2066.71122033072
20893,LRA,LRA,3,Very High,Recommended LRA Very High,624007.109832764,6565.06680492573
20894,LRA,LRA,3,Very High,Recommended LRA Very High,127696.964565277,2122.55586921961
20895,LRA,LRA,3,Very High,Recommended LRA Very High,64240.7375411987,2023.08614793581
20896,LRA,LRA,3,Very High,Recommended LRA Very High,59904.6229515076,1938.14293386875
20897,LRA,LRA,3,Very High,Recommended LRA Very High,300.795883178711,591.846933096497
20898,LRA,LRA,3,Very High,Recommended LRA Very High,62021.9128646851,1218.63994010357
20899,LRA,LRA,3,Very High,Recommended LRA Very High,28130.1949996948,973.823746945469
20900,LRA,LRA,3,Very High,Recommended LRA Very High,0.0538558959960938,6.7047797133918
20901,LRA,LRA,3,Very High,Recommended LRA Very High,188225322.574474,367335.972440542
20902,LRA,LRA,3,Very High,Recommended LRA Very High,31767.9502296448,1572.28170080484
20903,LRA,LRA,3,Very High,Recommended LRA Very High,28132.590713501,2583.42772379563
20904,LRA,LRA,3,Very High,Recommended LRA Very High,32500.9513282776,1002.75778238629
20905,LRA,LRA,3,Very High,Recommended LRA Very High,39512.2280197144,1066.41921399321
20906,LRA,LRA,3,Very High,Recommended LRA Very High,1822649.41689301,7152.47993796524
20907,LRA,LRA,3,Very High,Recommended LRA Very High,10935208.8394737,65122.0512872579
20908,LRA,LRA,3,Very High,Recommended LRA Very High,236936322.797264,336102.031118932
20909,LRA,LRA,3,Very High,Recommended LRA Very High,652613.208053589,8441.69804573005
20910,LRA,LRA,3,Very High,Recommended LRA Very High,168716.200334549,1745.21249649654
20911,LRA,LRA,3,Very High,Recommended LRA Very High,449676.690437317,5893.92682010119
20912,LRA,LRA,3,Very High,Recommended LRA Very High,115483.227729797,1638.8079144903
20913,LRA,LRA,3,Very High,Recommended LRA Very High,247050.882610321,3079.45900830692
20914,LRA,LRA,3,Very High,Recommended LRA Very High,61354.8663921356,1276.52000693013
20915,LRA,LRA,3,Very High,Recommended LRA Very High,326473.734958649,4636.58144936372
20916,LRA,LRA,3,Very High,Recommended LRA Very High,762075.321956635,7464.99187688717
20917,LRA,LRA,3,Very High,Recommended LRA Very High,84928.6938972473,1305.59412900159
20918,LRA,LRA,3,Very High,Recommended LRA Very High,579549.666408539,4476.00820084516
20919,LRA,LRA,3,Very High,Recommended LRA Very High,378514.043300629,5628.38045816046
20920,LRA,LRA,3,Very High,Recommended LRA Very High,8788.41340637207,1296.72963142236
20921,LRA,LRA,3,Very High,Recommended LRA Very High,161576.656612396,2669.12680320445
20922,LRA,LRA,3,Very High,Recommended LRA Very High,36585.6467018127,1853.04104811071
20923,LRA,LRA,3,Very High,Recommended LRA Very High,1960.76555252075,246.186095418902
20924,LRA,LRA,3,Very High,Recommended LRA Very High,1106454.98056412,7188.3937036124
20925,LRA,LRA,3,Very High,Recommended LRA Very High,74522.9225387573,2132.7174670906
20926,LRA,LRA,3,Very High,Recommended LRA Very High,50068.8847503662,1286.51934880205
20927,LRA,LRA,3,Very High,Recommended LRA Very High,2343.66259765625,396.523132947491
20928,LRA,LRA,3,Very High,Recommended LRA Very High,91.3306007385254,52.0116420454213
20929,LRA,LRA,3,Very High,Recommended LRA Very High,286733.556298256,4695.40986052816
20930,LRA,LRA,3,Very High,Recommended LRA Very High,41962881.9141808,108775.165948777
20931,LRA,LRA,3,Very High,Recommended LRA Very High,3.29293441772461,138.368487002152
20932,LRA,LRA,3,Very High,Recommended LRA Very High,3905.91470336914,979.538881595837
20933,LRA,LRA,3,Very High,Recommended LRA Very High,157259.053764343,2862.81593143889
20934,LRA,LRA,3,Very High,Recommended LRA Very High,0.045501708984375,10.2013544693441
20935,LRA,LRA,3,Very High,Recommended LRA Very High,278384.580343246,3523.29015017374
20936,LRA,LRA,3,Very High,Recommended LRA Very High,3527494.02518845,18034.5698445895
20937,LRA,LRA,3,Very High,Recommended LRA Very High,273687.784608841,3553.09806282705
20938,LRA,LRA,3,Very High,Recommended LRA Very High,7245.38760757446,800.383345405882
20939,LRA,LRA,3,Very High,Recommended LRA Very High,23840.808795929,920.6327874485
20940,LRA,LRA,3,Very High,Recommended LRA Very High,176513.410449982,1875.6549052794
20941,LRA,LRA,3,Very High,Recommended LRA Very High,22063.8610153198,1134.47491299467
20942,LRA,LRA,3,Very High,Recommended LRA Very High,252455.634906769,2983.0118973906
20943,LRA,LRA,3,Very High,Recommended LRA Very High,15431.7449941635,617.163260693369
20944,LRA,LRA,3,Very High,Recommended LRA Very High,24653963.6964235,56607.6620709165
20945,LRA,LRA,3,Very High,Recommended LRA Very High,137722.084522247,1983.08058515071
20946,LRA,LRA,3,Very High,Recommended LRA Very High,2579996.07492447,12939.3406940857
20947,LRA,LRA,3,Very High,Recommended LRA Very High,2282950.76350403,13112.6207136914
20948,LRA,LRA,3,Very High,Recommended LRA Very High,1363.39089202881,200.557325406464
20949,LRA,LRA,3,Very High,Recommended LRA Very High,673061.567260742,7162.27968667224
20950,LRA,LRA,3,Very High,Recommended LRA Very High,2805676.62690735,25776.5817764739
20951,LRA,LRA,3,Very High,Recommended LRA Very High,30907797.4123917,124998.52533977
20952,LRA,LRA,3,Very High,Recommended LRA Very High,1596440.40651321,10089.7239374217
20953,LRA,LRA,3,Very High,Recommended LRA Very High,1357509.34975433,7695.69703531193
20954,LRA,LRA,3,Very High,Recommended LRA Very High,3252592.59688187,26375.2048793811
20955,LRA,LRA,3,Very High,Recommended LRA Very High,2762807.30489731,23954.4196417454
20956,LRA,LRA,3,Very High,Recommended LRA Very High,82516.4305400848,2214.65938023473
20957,LRA,LRA,3,Very High,Recommended LRA Very High,30614.6745815277,1549.75894148972
20958,LRA,LRA,3,Very High,Recommended LRA Very High,59497.9653911591,1113.46238004761
20959,LRA,LRA,3,Very High,Recommended LRA Very High,150219.137172699,2612.63026083246
20960,LRA,LRA,3,Very High,Recommended LRA Very High,64474323.005825,71350.059788235
20961,LRA,LRA,3,Very High,Recommended LRA Very High,14.6457786560059,717.227246507925
20962,LRA,LRA,3,Very High,Recommended LRA Very High,4.81010055541992,24.9530401904325
20963,LRA,LRA,3,Very High,Recommended LRA Very High,2.96161270141602,134.126021736462
20964,LRA,LRA,3,Very High,Recommended LRA Very High,0.938423156738281,106.655914231623
20965,LRA,LRA,3,Very High,Recommended LRA Very High,0.860694885253906,103.750316211093
20966,LRA,LRA,3,Very High,Recommended LRA Very High,1.66866683959961,107.842772520431
20967,LRA,LRA,3,Very High,Recommended LRA Very High,1.35833358764648,111.099417561574
20968,LRA,LRA,3,Very High,Recommended LRA Very High,5.1296501159668,243.24727672409
20969,LRA,LRA,3,Very High,Recommended LRA Very High,3.07163238525391,179.338895282452
20970,LRA,LRA,3,Very High,Recommended LRA Very High,1037.586769104,165.357679142132
20971,LRA,LRA,3,Very High,Recommended LRA Very High,2.81338882446289,299.791508882922
20972,LRA,LRA,3,Very High,Recommended LRA Very High,28849.8939638138,865.390229136805
20973,LRA,LRA,3,Very High,Recommended LRA Very High,20908.5015897751,1928.83383851879
20974,LRA,LRA,3,Very High,Recommended LRA Very High,614266.45419693,7486.22724306509
20975,LRA,LRA,3,Very High,Recommended LRA Very High,401932.207210541,3512.65053370065
20976,LRA,LRA,3,Very High,Recommended LRA Very High,541205.663309097,3590.48473557789
20977,LRA,LRA,3,Very High,Recommended LRA Very High,916465.93264389,8054.88590552186
20978,LRA,LRA,3,Very High,Recommended LRA Very High,432500.7449646,3931.54006700974
20979,LRA,LRA,3,Very High,Recommended LRA Very High,64472.9105873108,1132.73489270683
20980,LRA,LRA,3,Very High,Recommended LRA Very High,2590447.44535637,8397.95394471864
20981,LRA,LRA,3,Very High,Recommended LRA Very High,93591.4626731873,1350.47541262819
20982,LRA,LRA,3,Very High,Recommended LRA Very High,248180.815740585,2835.91235860477
20983,LRA,LRA,3,Very High,Recommended LRA Very High,70708.7043819427,1179.25154802655
20984,LRA,LRA,3,Very High,Recommended LRA Very High,226086.586606979,2491.03479453254
20985,LRA,LRA,3,Very High,Recommended LRA Very High,250266.396226883,2574.68962576806
20986,LRA,LRA,3,Very High,Recommended LRA Very High,87915.7251148224,2002.63723784889
20987,LRA,LRA,3,Very High,Recommended LRA Very High,12153585.9280205,58658.2658006079
20988,LRA,LRA,3,Very High,Recommended LRA Very High,1273432.83398914,9677.23235358726
20989,LRA,LRA,3,Very High,Recommended LRA Very High,491133.638406754,5296.97933302424
20990,LRA,LRA,3,Very High,Recommended LRA Very High,1472535.71595192,9625.70997531096
20991,LRA,LRA,3,Very High,Recommended LRA Very High,9214594.10500526,52842.3479902082
20992,LRA,LRA,3,Very High,Recommended LRA Very High,204366.829629898,2328.73315328052
20993,LRA,LRA,3,Very High,Recommended LRA Very High,32261.258764267,2088.53424320195
20994,LRA,LRA,3,Very High,Recommended LRA Very High,5067910.55375671,26580.637289906
20995,LRA,LRA,3,Very High,Recommended LRA Very High,110815.872997284,2436.65689576685
20996,LRA,LRA,3,Very High,Recommended LRA Very High,3049451.09171486,18675.3335605747
20997,LRA,LRA,3,Very High,Recommended LRA Very High,5024315.95502853,13296.0799688783
20998,LRA,LRA,3,Very High,Recommended LRA Very High,192468.405256271,3042.46407090804
20999,LRA,LRA,3,Very High,Recommended LRA Very High,5017757.37678146,22655.7241629681
21000,LRA,LRA,3,Very High,Recommended LRA Very High,330911.790372849,6104.3338189865
21001,LRA,LRA,3,Very High,Recommended LRA Very High,609050.145341873,5114.41909680388
21002,LRA,LRA,3,Very High,Recommended LRA Very High,181878.239086151,2996.40433806771
21003,LRA,LRA,3,Very High,Recommended LRA Very High,68331.9787826538,2499.26406946346
21004,LRA,LRA,3,Very High,Recommended LRA Very High,51528.3046855927,1230.99695960397
21005,LRA,LRA,3,Very High,Recommended LRA Very High,562612.505913734,3873.18532990881
21006,LRA,LRA,3,Very High,Recommended LRA Very High,5639395.36959076,25105.2506151076
21007,LRA,LRA,3,Very High,Recommended LRA Very High,10340216.5680523,18746.6613688261
21008,LRA,LRA,3,Very High,Recommended LRA Very High,366190.405172348,4289.92128228209
21009,LRA,LRA,3,Very High,Recommended LRA Very High,31311628.0981674,79899.7712718842
21010,LRA,LRA,3,Very High,Recommended LRA Very High,2650199.59081554,12657.3536377984
21011,LRA,LRA,3,Very High,Recommended LRA Very High,12057265.8247061,29558.1033365001
21012,LRA,LRA,3,Very High,Recommended LRA Very High,281224.305123329,3451.76784263637
21013,LRA,LRA,3,Very High,Recommended LRA Very High,12248502.934185,48591.6080731121
21014,LRA,LRA,3,Very High,Recommended LRA Very High,170573.865120888,3788.25297794382
21015,LRA,LRA,3,Very High,Recommended LRA Very High,2961968.92748737,11417.7857830735
21016,LRA,LRA,3,Very High,Recommended LRA Very High,130909.83313179,3528.52093845002
21017,LRA,LRA,3,Very High,Recommended LRA Very High,111898.028179169,2533.38676929488
21018,LRA,LRA,3,Very High,Recommended LRA Very High,8755482.17430973,38509.6699082331
21019,LRA,LRA,3,Very High,Recommended LRA Very High,1187719.16451645,5865.94548699496
21020,LRA,LRA,3,Very High,Recommended LRA Very High,657970.214423656,4790.40572116819
21021,LRA,LRA,3,Very High,Recommended LRA Very High,4620555.8854537,19427.7393944933
21022,LRA,LRA,3,Very High,Recommended LRA Very High,128077.357443094,1724.497203195
21023,LRA,LRA,3,Very High,Recommended LRA Very High,100629.04968667,1780.38576945614
21024,LRA,LRA,3,Very High,Recommended LRA Very High,4499214.06385827,32061.802413055
21025,LRA,LRA,3,Very High,Recommended LRA Very High,1591777.97955966,6694.20540235563
21026,LRA,LRA,3,Very High,Recommended LRA Very High,431631.678174734,6479.59314824292
21027,LRA,LRA,3,Very High,Recommended LRA Very High,235626.84008956,2210.64503364819
21028,LRA,LRA,3,Very High,Recommended LRA Very High,2246975.84594941,19215.2268224091
