ZCTA5CE20,GEOID20,GEOIDFQ20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FHSZ_mean,FHSZ_majority
"90079","90079",860Z200US90079,B5,G6350,S,"25585","0","+34.0405870","-118.2554035",0.000000,0.000000
"94610","94610",860Z200US94610,B5,G6350,S,"5416588","0","+37.8123293","-122.2403771",3.000000,3.000000
"94525","94525",860Z200US94525,B5,G6350,S,"6351658","0","+38.0480726","-122.2292077",1.800000,1.000000
"91746","91746",860Z200US91746,B5,G6350,S,"15045565","496678","+34.0433041","-117.9868585",1.666667,1.000000
"91740","91740",860Z200US91740,B5,G6350,S,"12974433","42228","+34.1193673","-117.8550544",3.000000,3.000000
"94703","94703",860Z200US94703,B5,G6350,S,"3335070","0","+37.8637146","-122.2756841",0.000000,0.000000
"92841","92841",860Z200US92841,B5,G6350,S,"11809063","0","+33.7868327","-117.9820405",0.000000,0.000000
"92840","92840",860Z200US92840,B5,G6350,S,"13350602","31066","+33.7871648","-117.9318894",0.000000,0.000000
"94514","94514",860Z200US94514,B5,G6350,S,"77729464","504391","+37.8256458","-121.6343527",1.142857,1.000000
"94575","94575",860Z200US94575,B5,G6350,S,"416901","22901","+37.8409608","-122.1095020",0.000000,0.000000
"91504","91504",860Z200US91504,B5,G6350,S,"24140406","39637","+34.2130056","-118.3177360",3.000000,3.000000
"90302","90302",860Z200US90302,B5,G6350,S,"4955207","2993","+33.9753500","-118.3560895",0.000000,0.000000
"91202","91202",860Z200US91202,B5,G6350,S,"12746450","21519","+34.1833023","-118.2644781",3.000000,3.000000
"91207","91207",860Z200US91207,B5,G6350,S,"4120014","45197","+34.1679391","-118.2442410",3.000000,3.000000
"91046","91046",860Z200US91046,B5,G6350,S,"13141","0","+34.2116769","-118.2409217",3.000000,3.000000
"91010","91010",860Z200US91010,B5,G6350,S,"16656660","113263","+34.1410125","-117.9586611",3.000000,3.000000
"94709","94709",860Z200US94709,B5,G6350,S,"1749787","0","+37.8782913","-122.2662521",3.000000,3.000000
"95032","95032",860Z200US95032,B5,G6350,S,"48346437","351979","+37.1801404","-121.9015526",2.454545,2.000000
"90604","90604",860Z200US90604,B5,G6350,S,"10900939","9677","+33.9276906","-118.0138277",0.000000,0.000000
"95014","95014",860Z200US95014,B5,G6350,S,"64388214","339868","+37.3083545","-122.0818821",2.142857,2.000000
"95133","95133",860Z200US95133,B5,G6350,S,"8446896","0","+37.3717229","-121.8605558",0.000000,0.000000
"95051","95051",860Z200US95051,B5,G6350,S,"17070849","0","+37.3483113","-121.9844349",0.000000,0.000000
"95140","95140",860Z200US95140,B5,G6350,S,"199032255","139260","+37.3514982","-121.6408811",2.333333,2.000000
"94086","94086",860Z200US94086,B5,G6350,S,"11309684","0","+37.3716335","-122.0232017",0.000000,0.000000
"95013","95013",860Z200US95013,B5,G6350,S,"4594081","0","+37.2153151","-121.7396138",1.375000,1.000000
"95123","95123",860Z200US95123,B5,G6350,S,"20258957","132881","+37.2442380","-121.8316038",1.500000,1.000000
"95046","95046",860Z200US95046,B5,G6350,S,"48717579","106925","+37.0993077","-121.5992405",1.705882,2.000000
"92606","92606",860Z200US92606,B5,G6350,S,"8960239","16819","+33.6925228","-117.8312056",0.000000,0.000000
"92253","92253",860Z200US92253,B5,G6350,S,"104774415","1082120","+33.6567432","-116.2921622",1.428571,1.000000
"92861","92861",860Z200US92861,B5,G6350,S,"5414805","237","+33.8179855","-117.8112928",3.000000,3.000000
"91331","91331",860Z200US91331,B5,G6350,S,"24202529","100933","+34.2552942","-118.4197025",0.000000,0.000000
"91325","91325",860Z200US91325,B5,G6350,S,"12472762","11525","+34.2375194","-118.5177121",0.000000,0.000000
"90630","90630",860Z200US90630,B5,G6350,S,"15929581","54123","+33.8184768","-118.0383074",0.000000,0.000000
"95003","95003",860Z200US95003,B5,G6350,S,"83980570","3151","+37.0067000","-121.8782065",1.250000,1.000000
"90014","90014",860Z200US90014,B5,G6350,S,"775392","0","+34.0430056","-118.2518996",0.000000,0.000000
"90047","90047",860Z200US90047,B5,G6350,S,"12190303","472","+33.9554301","-118.3095685",0.000000,0.000000
"90232","90232",860Z200US90232,B5,G6350,S,"5600908","37209","+34.0193227","-118.3919023",3.000000,3.000000
"90062","90062",860Z200US90062,B5,G6350,S,"4942347","0","+34.0034933","-118.3090927",0.000000,0.000000
"90018","90018",860Z200US90018,B5,G6350,S,"7771932","0","+34.0286320","-118.3173467",0.000000,0.000000
"94578","94578",860Z200US94578,B5,G6350,S,"11806793","0","+37.7067648","-122.1255650",2.400000,3.000000
"96080","96080",860Z200US96080,B5,G6350,S,"1677133758","9567522","+40.1653798","-122.4417183",2.050505,2.000000
"95458","95458",860Z200US95458,B5,G6350,S,"90368668","36736351","+39.1090084","-122.7776345",3.000000,3.000000
"90036","90036",860Z200US90036,B5,G6350,S,"6360336","3300","+34.0702908","-118.3491910",0.000000,0.000000
"93301","93301",860Z200US93301,B5,G6350,S,"11099286","344727","+35.3843365","-119.0205616",0.000000,0.000000
"95469","95469",860Z200US95469,B5,G6350,S,"478069429","8601733","+39.3989363","-123.0752527",2.338462,3.000000
"95338","95338",860Z200US95338,B5,G6350,S,"880820748","13385292","+37.5070110","-119.9837888",2.539683,3.000000
"93906","93906",860Z200US93906,B5,G6350,S,"34344254","46232","+36.7226758","-121.6336673",1.333333,1.000000
"95230","95230",860Z200US95230,B5,G6350,S,"354512708","4347044","+37.9976496","-120.8946819",1.583333,1.000000
"95202","95202",860Z200US95202,B5,G6350,S,"2745855","16915","+37.9597363","-121.2882868",0.000000,0.000000
"95949","95949",860Z200US95949,B5,G6350,S,"354667267","502811","+39.1026700","-121.1338515",2.111111,3.000000
"94590","94590",860Z200US94590,B5,G6350,S,"16996901","5672850","+38.0957888","-122.2496894",0.000000,0.000000
"90806","90806",860Z200US90806,B5,G6350,S,"12656292","218584","+33.8088695","-118.1784855",0.000000,0.000000
"93603","93603",860Z200US93603,B5,G6350,S,"278889240","186155","+36.4886792","-118.9980736",2.047619,2.000000
"90813","90813",860Z200US90813,B5,G6350,S,"7975878","242361","+33.7822587","-118.1967927",0.000000,0.000000
"95340","95340",860Z200US95340,B5,G6350,S,"134567806","1949783","+37.3400869","-120.4064058",1.250000,1.000000
"93645","93645",860Z200US93645,B5,G6350,S,"154608815","93504","+37.1521087","-119.6201357",2.368421,2.000000
"90063","90063",860Z200US90063,B5,G6350,S,"8507622","0","+34.0452484","-118.1857803",0.000000,0.000000
"90405","90405",860Z200US90405,B5,G6350,S,"7202324","893596","+34.0110570","-118.4721524",0.000000,0.000000
"96056","96056",860Z200US96056,B5,G6350,S,"559646523","8653680","+41.0671514","-121.3177457",2.396226,3.000000
"93610","93610",860Z200US93610,B5,G6350,S,"681592029","2517748","+37.0872855","-120.2888671",1.153846,1.000000
"91710","91710",860Z200US91710,B5,G6350,S,"57016741","0","+34.0050965","-117.6825248",0.000000,0.000000
"95369","95369",860Z200US95369,B5,G6350,S,"404275848","5497672","+37.5254044","-120.4042497",1.692308,2.000000
"95380","95380",860Z200US95380,B5,G6350,S,"199830994","85506","+37.4742296","-120.8752475",0.000000,0.000000
"94541","94541",860Z200US94541,B5,G6350,S,"19311839","61592","+37.6737571","-122.0878233",0.000000,0.000000
"93601","93601",860Z200US93601,B5,G6350,S,"102614146","50650","+37.3907754","-119.7323630",2.777778,3.000000
"95251","95251",860Z200US95251,B5,G6350,S,"31642250","11721","+38.0800615","-120.4535801",2.333333,2.000000
"90066","90066",860Z200US90066,B5,G6350,S,"12453732","143549","+34.0020279","-118.4306565",0.000000,0.000000
"95311","95311",860Z200US95311,B5,G6350,S,"627019698","10138443","+37.7056860","-120.0910354",2.696970,3.000000
"90803","90803",860Z200US90803,B5,G6350,S,"10517481","11946690","+33.7541911","-118.1323626",0.000000,0.000000
"95503","95503",860Z200US95503,B5,G6350,S,"216827733","2261323","+40.7384033","-124.1078148",1.352941,1.000000
"93637","93637",860Z200US93637,B5,G6350,S,"726268751","156359","+36.9180792","-120.1859331",0.000000,0.000000
"91367","91367",860Z200US91367,B5,G6350,S,"19392370","30934","+34.1773105","-118.6157038",2.666667,3.000000
"90220","90220",860Z200US90220,B5,G6350,S,"17917669","156703","+33.8797798","-118.2296785",0.000000,0.000000
"90701","90701",860Z200US90701,B5,G6350,S,"4217647","0","+33.8676054","-118.0806306",0.000000,0.000000
"90606","90606",860Z200US90606,B5,G6350,S,"9825251","414858","+33.9772720","-118.0663633",0.000000,0.000000
"91303","91303",860Z200US91303,B5,G6350,S,"5477866","42970","+34.1982900","-118.6022035",0.000000,0.000000
"90012","90012",860Z200US90012,B5,G6350,S,"9422176","128581","+34.0659747","-118.2386422",3.000000,3.000000
"95252","95252",860Z200US95252,B5,G6350,S,"295251750","21462311","+38.1586282","-120.8432468",2.192308,3.000000
"95334","95334",860Z200US95334,B5,G6350,S,"146264095","380466","+37.3496766","-120.7512837",0.000000,0.000000
"93673","93673",860Z200US93673,B5,G6350,S,"2017053","0","+36.4523533","-119.4823811",0.000000,0.000000
"93015","93015",860Z200US93015,B5,G6350,S,"240320005","1208002","+34.4088728","-118.8702018",1.928571,1.000000
"93654","93654",860Z200US93654,B5,G6350,S,"260304068","1375713","+36.6587089","-119.4012740",1.454545,1.000000
"90045","90045",860Z200US90045,B5,G6350,S,"27865944","779","+33.9423871","-118.4160617",3.000000,3.000000
"91106","91106",860Z200US91106,B5,G6350,S,"7036429","3397","+34.1394024","-118.1286585",0.000000,0.000000
"96137","96137",860Z200US96137,B5,G6350,S,"368256409","3292839","+40.4693254","-121.2298715",2.500000,3.000000
"92236","92236",860Z200US92236,B5,G6350,S,"160192656","0","+33.7027649","-116.0724402",0.000000,0.000000
"94040","94040",860Z200US94040,B5,G6350,S,"9479334","0","+37.3802721","-122.0852214",0.000000,0.000000
"94041","94041",860Z200US94041,B5,G6350,S,"4120738","0","+37.3882390","-122.0753507",0.000000,0.000000
"94005","94005",860Z200US94005,B5,G6350,S,"11869553","447653","+37.6888257","-122.4089346",1.333333,1.000000
"90831","90831",860Z200US90831,B5,G6350,S,"58414","0","+33.7683078","-118.2007622",0.000000,0.000000
"90274","90274",860Z200US90274,B5,G6350,S,"31010576","2606409","+33.7801000","-118.3724118",3.000000,3.000000
"94019","94019",860Z200US94019,B5,G6350,S,"154694460","1431491","+37.4556657","-122.4079659",2.480000,3.000000
"94037","94037",860Z200US94037,B5,G6350,S,"14250512","0","+37.5533007","-122.4958343",2.250000,2.000000
"94060","94060",860Z200US94060,B5,G6350,S,"190239816","866820","+37.2471373","-122.2734930",1.168000,1.000000
"92707","92707",860Z200US92707,B5,G6350,S,"13532660","17402","+33.7099350","-117.8704307",0.000000,0.000000
"92660","92660",860Z200US92660,B5,G6350,S,"24899647","2908036","+33.6346259","-117.8748825",3.000000,3.000000
"93550","93550",860Z200US93550,B5,G6350,S,"671464956","2181573","+34.4103344","-118.0599568",2.440000,3.000000
"93551","93551",860Z200US93551,B5,G6350,S,"219516310","489069","+34.5896182","-118.2273807",2.687500,3.000000
"90742","90742",860Z200US90742,B5,G6350,S,"446280","945469","+33.7210155","-118.0761703",0.000000,0.000000
"92096","92096",860Z200US92096,B5,G6350,S,"845753","0","+33.1281557","-117.1561943",3.000000,3.000000
"95065","95065",860Z200US95065,B5,G6350,S,"28342877","0","+37.0322419","-121.9844016",1.250000,1.000000
"94964","94964",860Z200US94964,B5,G6350,S,"1182222","930546","+37.9405953","-122.4907119",1.000000,1.000000
"90740","90740",860Z200US90740,B5,G6350,S,"28775784","2522674","+33.7543338","-118.0732668",0.000000,0.000000
"95033","95033",860Z200US95033,B5,G6350,S,"231736370","1880021","+37.1582751","-121.9736783",2.538462,3.000000
"91401","91401",860Z200US91401,B5,G6350,S,"9165581","40551","+34.1784827","-118.4317905",0.000000,0.000000
"95041","95041",860Z200US95041,B5,G6350,S,"501195","0","+37.0505337","-122.0582794",2.000000,2.000000
"90035","90035",860Z200US90035,B5,G6350,S,"5894449","0","+34.0514263","-118.3857654",0.000000,0.000000
"90015","90015",860Z200US90015,B5,G6350,S,"4385528","0","+34.0393093","-118.2662548",0.000000,0.000000
"90008","90008",860Z200US90008,B5,G6350,S,"7493792","68544","+34.0107237","-118.3428833",3.000000,3.000000
"90048","90048",860Z200US90048,B5,G6350,S,"4903991","0","+34.0728769","-118.3726545",0.000000,0.000000
"96101","96101",860Z200US96101,B5,G6350,S,"1545097038","28557181","+41.4562516","-120.5113063",2.222222,3.000000
"96075","96075",860Z200US96075,B5,G6350,S,"234883719","344799","+40.3623281","-121.8763871",2.473684,2.000000
"93631","93631",860Z200US93631,B5,G6350,S,"213780577","859921","+36.4800648","-119.5173390",0.000000,0.000000
"95819","95819",860Z200US95819,B5,G6350,S,"9339955","221507","+38.5668619","-121.4375632",0.000000,0.000000
"90020","90020",860Z200US90020,B5,G6350,S,"2879823","0","+34.0663822","-118.3098315",0.000000,0.000000
"95957","95957",860Z200US95957,B5,G6350,S,"240870393","1782484","+39.0522848","-121.8251768",0.000000,0.000000
"95075","95075",860Z200US95075,B5,G6350,S,"238148618","173946","+36.7935532","-121.1919755",1.416667,1.000000
"95973","95973",860Z200US95973,B5,G6350,S,"777331385","5146875","+39.8765263","-121.8596424",2.111111,3.000000
"95045","95045",860Z200US95045,B5,G6350,S,"122577268","255008","+36.8258065","-121.5185645",1.571429,1.000000
"93529","93529",860Z200US93529,B5,G6350,S,"194081627","11074785","+37.7777065","-119.1881016",2.272727,2.000000
"90805","90805",860Z200US90805,B5,G6350,S,"19216007","426897","+33.8646171","-118.1805667",0.000000,0.000000
"93604","93604",860Z200US93604,B5,G6350,S,"115085292","2391950","+37.3479077","-119.5298079",2.714286,3.000000
"93643","93643",860Z200US93643,B5,G6350,S,"394963210","143387","+37.2050538","-119.5184338",2.734375,3.000000
"93633","93633",860Z200US93633,B5,G6350,S,"12537450","0","+36.7291216","-118.9562350",0.000000,0.000000
"93286","93286",860Z200US93286,B5,G6350,S,"187994211","1309638","+36.4627099","-119.0932419",1.314286,1.000000
"90755","90755",860Z200US90755,B5,G6350,S,"5627499","4445","+33.8031665","-118.1671318",0.000000,0.000000
"95563","95563",860Z200US95563,B5,G6350,S,"171130355","168595","+40.8942513","-123.5640598",3.000000,3.000000
"95699","95699",860Z200US95699,B5,G6350,S,"9042251","7631","+38.4367741","-120.8576235",2.500000,2.000000
"95221","95221",860Z200US95221,B5,G6350,S,"599737","0","+38.0722862","-120.5484656",3.000000,3.000000
"95324","95324",860Z200US95324,B5,G6350,S,"104004087","1122411","+37.3931494","-120.8989886",0.000000,0.000000
"93706","93706",860Z200US93706,B5,G6350,S,"410480684","261734","+36.6559046","-119.9202593",0.000000,0.000000
"90017","90017",860Z200US90017,B5,G6350,S,"1831103","0","+34.0530983","-118.2645052",0.000000,0.000000
"90266","90266",860Z200US90266,B5,G6350,S,"10485104","2857999","+33.8917865","-118.4028145",0.000000,0.000000
"95226","95226",860Z200US95226,B5,G6350,S,"9986620","334345","+38.2374731","-120.8664503",2.454545,2.000000
"95225","95225",860Z200US95225,B5,G6350,S,"25090568","102975","+38.2025516","-120.8641483",2.666667,3.000000
"96097","96097",860Z200US96097,B5,G6350,S,"470648125","1250860","+41.7561470","-122.6594663",2.520548,3.000000
"96116","96116",860Z200US96116,B5,G6350,S,"457036459","6030239","+41.2572907","-120.4460066",2.068627,2.000000
"94544","94544",860Z200US94544,B5,G6350,S,"28365190","0","+37.6335073","-122.0567723",1.500000,1.000000
"95548","95548",860Z200US95548,B5,G6350,S,"144632533","4293123","+41.5898640","-124.0606898",1.600000,1.000000
"91766","91766",860Z200US91766,B5,G6350,S,"26154976","13041","+34.0422858","-117.7561062",3.000000,3.000000
"90057","90057",860Z200US90057,B5,G6350,S,"2279154","34211","+34.0617348","-118.2767572",0.000000,0.000000
"96112","96112",860Z200US96112,B5,G6350,S,"330465060","5201932","+41.8924970","-120.1719442",1.726190,1.000000
"95665","95665",860Z200US95665,B5,G6350,S,"52472769","11273","+38.3951756","-120.6527553",2.500000,2.000000
"95255","95255",860Z200US95255,B5,G6350,S,"114292862","134844","+38.4198522","-120.4800231",2.846154,3.000000
"95257","95257",860Z200US95257,B5,G6350,S,"30463180","161215","+38.3799265","-120.4680167",2.800000,3.000000
"93666","93666",860Z200US93666,B5,G6350,S,"548221","0","+36.5462083","-119.3361766",0.000000,0.000000
"90201","90201",860Z200US90201,B5,G6350,S,"15509600","550228","+33.9703429","-118.1713681",0.000000,0.000000
"91776","91776",860Z200US91776,B5,G6350,S,"8652744","1122","+34.0889524","-118.0944676",0.000000,0.000000
"90230","90230",860Z200US90230,B5,G6350,S,"11758227","103577","+33.9978617","-118.3936166",3.000000,3.000000
"95348","95348",860Z200US95348,B5,G6350,S,"152795804","331280","+37.4205224","-120.4996076",1.000000,1.000000
"95814","95814",860Z200US95814,B5,G6350,S,"3616500","94332","+38.5805683","-121.4955896",0.000000,0.000000
"95923","95923",860Z200US95923,B5,G6350,S,"26313338","0","+40.1838039","-121.1366879",3.000000,3.000000
"93108","93108",860Z200US93108,B5,G6350,S,"72143659","261254","+34.4489735","-119.6054267",2.105263,2.000000
"93670","93670",860Z200US93670,B5,G6350,S,"120774","0","+36.4855574","-119.2541526",0.000000,0.000000
"90403","90403",860Z200US90403,B5,G6350,S,"3656079","247223","+34.0307553","-118.4921007",0.000000,0.000000
"96027","96027",860Z200US96027,B5,G6350,S,"1085692435","4186081","+41.3898765","-123.2310742",2.616438,3.000000
"90275","90275",860Z200US90275,B5,G6350,S,"35048238","8379635","+33.7531341","-118.3679729",3.000000,3.000000
"95008","95008",860Z200US95008,B5,G6350,S,"16739965","65664","+37.2791725","-121.9555653",0.000000,0.000000
"90605","90605",860Z200US90605,B5,G6350,S,"16540582","24843","+33.9524438","-118.0213998",3.000000,3.000000
"95113","95113",860Z200US95113,B5,G6350,S,"902035","0","+37.3340134","-121.8904427",0.000000,0.000000
"91001","91001",860Z200US91001,B5,G6350,S,"21393345","91219","+34.1944893","-118.1382630",3.000000,3.000000
"95030","95030",860Z200US95030,B5,G6350,S,"27309203","0","+37.2216463","-121.9832420",2.304348,2.000000
"94087","94087",860Z200US94087,B5,G6350,S,"17070566","0","+37.3516149","-122.0366796",0.000000,0.000000
"94043","94043",860Z200US94043,B5,G6350,S,"21906343","0","+37.4119135","-122.0689193",0.000000,0.000000
"94089","94089",860Z200US94089,B5,G6350,S,"15760034","9341","+37.4124017","-122.0156049",0.000000,0.000000
"90639","90639",860Z200US90639,B5,G6350,S,"363833","0","+33.9057464","-118.0149070",0.000000,0.000000
"94305","94305",860Z200US94305,B5,G6350,S,"12379044","117653","+37.4182561","-122.1708709",1.000000,1.000000
"92604","92604",860Z200US92604,B5,G6350,S,"8670279","134955","+33.6906888","-117.7891367",0.000000,0.000000
"95991","95991",860Z200US95991,B5,G6350,S,"106499617","2975264","+39.0155026","-121.6112017",0.000000,0.000000
"92780","92780",860Z200US92780,B5,G6350,S,"16250252","0","+33.7368080","-117.8196781",0.000000,0.000000
